snippet_id,Gemini,stackoverflow,chatgpt,chatgpt2025,deepseek
133,,"java:S1192,java:S1700",,,
134,,,,,
135,,,,,
136,,,,,
137,,java:S1192,java:S1161,,
138,,,,,
139,java:S3252,,java:S3252,,
140,,,,,
141,,,,,
142,,,,,
143,,,,,
144,,,,,
145,,,,,
146,,,java:S1192,,
147,,,,,
148,,,,,
149,,java:S3010,,,java:S1192
150,,,,,
151,,java:S3740,,,
152,,,,,
153,,java:S3740,,,
154,,,,,
155,,,,,
156,,,,,
157,java:S6213,,,,java:S6213
158,,,java:S1192,,
159,,,,,
160,,,,,
161,,,,,
162,,,,,
163,,,,,
164,,,,,
165,,,,,
166,,,,,
167,,,,,
168,,,,,
169,,,,,
170,,java:S4719,,,
171,,,,,
172,,,,,
173,java:S1192,,,,
174,,,,,
175,,,,,
176,,,,java:S3252,
177,,,,,
178,,,,,
179,,,,,
180,,,,,
181,,,,,java:S6035
182,,,,,
183,,,,,
184,,,,,
185,,,,,
186,,,,,
187,,,,,
188,,,,,
189,,,,,
190,,,,,
191,,,,,
192,,java:S1171,,java:S1192,java:S3358
193,,,,,
194,,,,,
195,,,,,
196,,,java:S1161,java:S1161,
197,,,,,
198,,,,,
199,,,,,
200,,,,,
201,java:S1444,java:S1444,java:S1444,java:S1444,java:S1444
202,,java:S3740,,,
203,,,,,
204,,,,,
205,,,,,
206,,,,,
207,,,,,
208,,,,,
209,,,,,
210,,,,,
211,,,,,
212,,java:S112,,,
213,,,,,
214,,,,,
215,,,,,
216,,,,,
217,,,java:S3740,,
218,,,,,
219,,,,,
220,,,,,
221,java:S1192,,,,
222,,,,,
223,,,,,
224,,java:S3740,java:S1192,,
225,,,,,
226,java:S112,,java:S112,,
227,,,,,
228,,,,,
229,,,java:S112,,
230,,,,,
231,,,,,
232,java:S112,java:S6213,,,
233,,,,,
234,,,,,
235,,,,,
236,,java:S4719,,java:S112,
237,,,,,
238,,,,,
239,,,,,
240,java:S6213,,,,
241,,,,,
242,java:S1192,,,,
243,,,,,
244,,,,,
245,,,,,
246,,,,,
247,,"java:S112,java:S1161",,,
248,,,,,
249,java:S6353,java:S6353,,,java:S6353
250,,,java:S6213,,
251,,,,,
252,,,,,
253,,java:S112,,,java:S1192
254,java:S1192,,,,
255,,,,,
256,,,,,
257,,,,,
258,,,,,
259,,,,,
260,,java:S1141,,,
261,,,,,
262,,,,,
263,,,,,
264,,,,,
265,java:S3252,,,java:S3252,java:S3252
266,,,,,
267,,java:S3740,,,
268,,,,,
269,,,,,
270,,,,,
271,,,,,
272,,,,,
273,,,,,
274,java:S3252,,,java:S3252,java:S3252
275,,,,,
276,,,,,
277,,"java:S1192,java:S4719",,,"java:S5843,java:S6397"
278,,,,,
279,,,,,
280,,,,,
281,,java:S1161,,,
282,,,,,
283,,,,,
284,,,,,
285,,java:S1192,,,
286,,java:S1161,,,
287,,,java:S1192,,
288,,,,,
289,,,,,
290,,,,,
291,,,,,
292,,,,,
293,,,,,
294,java:S1141,java:S3740,,,java:S112
295,java:S1192,,,,
296,,,,,
297,java:S3252,,,,
298,,,,,
299,,,,,
300,,,,,
301,,,,,
302,,,,,
303,,,,,
304,java:S1192,,,,
305,,,,,
306,,,,,
307,,,,,
308,,,,,
309,,,,,
310,,,,,
311,,,,,
312,,,,,
313,,,,,
314,,java:S1161,,,
315,,,,,
316,,,,,
317,,,,,
318,,,,,
319,,,,,
320,,,,,
321,,,,,
322,,,,,
323,,,,,
324,,,,,
325,java:S3252,"java:S1192,java:S3252",,java:S3252,java:S3252
326,,java:S3740,,,
327,,java:S6353,,,
328,,,,java:S1161,java:S1161
329,java:S3252,java:S3252,,java:S3252,java:S3252
330,,,,,
331,,,,,
332,,,,,
333,,,,,
334,java:S1165,,,,
335,,,,,
336,,,,,
337,,,,,
338,java:S112,java:S3740,,java:S4719,
339,,,,,
340,,,,,
341,,,,,
342,,java:S112,,,
343,,,,,
344,,,,,
345,,,,,
346,,,,,
347,,,,,
348,,,,,
349,,java:S1161,,,
350,,,,,
351,,,,,
352,java:S112,,,,
353,,,,,
354,java:S1192,,,,
355,,,,,
356,,,,,
357,,,java:S1161,,
