id	URL	number files	keyword	merged at	developer description	code before	code after	human label
43	https://github.com/idempiere/idempiere/pull/2129	743	readability	2023-12-08 12:02:49	Mark deprecated variables and methods.	public class UpdateRoleMenu extends SvrProcess{	@Deprecated public class UpdateRoleMenu extends SvrProcess{	Include Modifiers and Annotations
44	https://github.com/idempiere/idempiere/pull/1984	197	readability	2023-08-29 09:40:20	Mark deprecated variables and methods.	public class UpdateRoleMenu extends SvrProcess{	@Deprecated public class UpdateRoleMenu extends SvrProcess{	Include Modifiers and Annotations
45	https://github.com/idempiere/idempiere/pull/1819	38	readability	2023-05-03 11:54:00	Mark deprecated variables and methods.	public class UpdateRoleMenu extends SvrProcess{	@Deprecated public class UpdateRoleMenu extends SvrProcess{	Include Modifiers and Annotations
46	https://github.com/idempiere/idempiere/pull/1774	27	readability	2023-04-11 11:35:39	Mark deprecated variables and methods.	public class UpdateRoleMenu extends SvrProcess{	@Deprecated public class UpdateRoleMenu extends SvrProcess{	Include Modifiers and Annotations
47	https://github.com/idempiere/idempiere/pull/1755	119	readability	2023-03-28 17:36:32	Mark deprecated variables and methods.	public class UpdateRoleMenu extends SvrProcess{	@Deprecated public class UpdateRoleMenu extends SvrProcess{	Include Modifiers and Annotations
48	https://github.com/idempiere/idempiere/pull/1774	27	readability	2023-04-11 11:35:39	Mark deprecated variables and methods.	public class UpdateRoleMenu extends SvrProcess{	@Deprecated public class UpdateRoleMenu extends SvrProcess{	Include Modifiers and Annotations
49	https://github.com/idempiere/idempiere/pull/1690	51	readability	2023-02-27 13:23:20	Mark deprecated variables and methods.	public class UpdateRoleMenu extends SvrProcess{	@Deprecated public class UpdateRoleMenu extends SvrProcess{	Include Modifiers and Annotations
50	https://github.com/idempiere/idempiere/pull/1675	22	readability	2023-02-15 11:33:19	Mark deprecated variables and methods.	public class UpdateRoleMenu extends SvrProcess{	@Deprecated public class UpdateRoleMenu extends SvrProcess{	Include Modifiers and Annotations
51	https://github.com/idempiere/idempiere/pull/1666	53	readability	2023-02-09 13:39:59	Mark deprecated variables and methods.	public class UpdateRoleMenu extends SvrProcess{	@Deprecated public class UpdateRoleMenu extends SvrProcess{	Include Modifiers and Annotations
52	https://github.com/apache/kafka/pull/8363	6	readability	2020-03-28 23:38:13	Maybe it will improve the readability if @Override annotation is applied over the run() method since Sender class implements Runnable		@Override	Include Modifiers and Annotations
53	https://github.com/apolloconfig/apollo/pull/5293	25	readability	2024-12-14 06:12:34	`@Override` to the method in the implementation class	public String toString() {	@Override   public String toString() {	Include Modifiers and Annotations
54	https://github.com/apache/iotdb/pull/4374	15	readability	2021-11-13 04:31:08	@OverRide can improve code readability and help compiler check method relationship between superclass and subclass.		@Override	Include Modifiers and Annotations
55	https://github.com/TeamNewPipe/NewPipe/pull/7562	9	readability	2021-12-23 22:54:29	Add annotations to methods and parameters.		@Override	Include Modifiers and Annotations
56	https://github.com/jenkinsci/jenkins/pull/4845	12	readability	2020-07-17 14:14:47	missing NonNull	public void write(byte[] b) throws IOException {	                public void write(@NonNull byte[] b) throws IOException {	Include Modifiers and Annotations
57	https://github.com/gdg-x/frisbee/pull/681	1	readability	2016-10-05 20:49:26	Use support annotations to avoid NullPointerException.	private Intent parseDeepLinkId(String deepLinkId) {	 private Intent parseDeepLinkId(@NonNull String deepLinkId) {	Include Modifiers and Annotations
58	https://github.com/runelite/runelite/pull/2714	2	readability	2018-05-19 17:44:21	add Nullable tag	private String getFriendNote(String friend)	Nullable         private String getFriendNote(String displayName)	Include Modifiers and Annotations
59	https://github.com/netty/netty/pull/12869	30	readability	2022-10-06 20:57:38	Start to use @VisibleForTesting in Netty 5 to make it easier to users to understand what to expect.		visiblefortesting	Include Modifiers and Annotations
60	https://github.com/EternalCodeTeam/DiscordOfficer/pull/106	25	readability	2023-08-21 22:40:17	Add @FunctionalInterface		@FunctionalInterface	Include Modifiers and Annotations
61	https://github.com/prestodb/presto/pull/9539	3	readability	2017-12-12 22:31:27	Add GuardedBy and make synchronization more obviously correct		@GuardedBy("this")	Include Modifiers and Annotations
62	https://github.com/eXist-db/exist/pull/5256	1	readability	2024-03-21 20:02:34	use final variables where possible	private boolean caseSensitive = true;	private final boolean caseSensitive;	Include Modifiers and Annotations
63	https://github.com/elastic/elasticsearch/pull/124322	4	readability	2025-03-08 14:04:01	This can be final	private Set<String> indexHistory = new LinkedHashSet<>();	private final Set<String> indexHistory = new LinkedHashSet<>();	Include Modifiers and Annotations
64	https://github.com/DataLinkDC/dinky/pull/1155	12	readability	2022-10-28 05:15:36	refactor: simple code	private static ConsolePool instance = new ConsolePool();	private static final ConsolePool instance = new ConsolePool();	Include Modifiers and Annotations
65	https://github.com/undertow-io/undertow/pull/850	1	readability	2020-09-11 08:28:10	No impact, this simply marks an immutable field final for readability.	private int encoderHeaderTableSize;	    private final int encoderHeaderTableSize;	Include Modifiers and Annotations
66	https://github.com/TeamNewPipe/NewPipe/pull/7562	9	readability	2021-12-23 22:54:29	Make class variables static if possible.	protected final boolean DEBUG = MainActivity.DEBUG;	protected static final boolean DEBUG = MainActivity.DEBUG;	Include Modifiers and Annotations
67	https://github.com/apache/lucene/pull/13532	1	readability	2024-07-12 08:49:32	* consistently use this. in constructor	vectorIndex =	      this.vectorIndex =	Include Modifiers and Annotations
68	https://github.com/jenkinsci/configuration-as-code-plugin/pull/116	1	readability	2018-02-20 09:42:35	move config variable name to constant	File defaultConfig = new File("./jenkins.yaml");	File defaultConfig = new File(DEFAULT_JENKINS_YAML_PATH);	Extract Literals to Constants
69	https://github.com/OpenRefine/OpenRefine/pull/2893	12	\N	2020-07-14 18:12:46	Reused the hardcoded constraint & parameter IDs from the scrutinizer classes into the test classes respectively.	when(fetcher.getConstraintsByType(propertyIdValue, "Q19474404")).thenReturn(statementList);	when(fetcher.getConstraintsByType(propertyIdValue, SINGLE_VALUE_CONSTRAINT_QID)).thenReturn(statementList);	Extract Literals to Constants
70	https://github.com/elastic/elasticsearch/pull/36819	17	readability	2018-12-19 12:15:05	This PR replaces the usage of 0 with a constant, to improve readability and so it can be tracked and if needed, replaced.	primaryTerm = 0;	primaryTerm = UNASSIGNED_PRIMARY_TERM;	Extract Literals to Constants
71	https://github.com/grpc/grpc-java/pull/7944	3	readability	2021-03-08 17:14:22	Added some constants to make assertions for the same values easier to read/conceptualize	assertThat(ldsUpdateCaptor.getValue().virtualHosts).hasSize(2);	assertThat(ldsUpdateCaptor.getValue().virtualHosts).hasSize(VHOST_SIZE);	Extract Literals to Constants
72	https://github.com/spring-cloud/spring-cloud-netflix/pull/1686	8	readability	2017-02-16 17:48:49	Substituting @value("${local.server.port}") with @LocalServerPort	@Value("${local.server.port}") private int port;	import org.springframework.boot.context.embedded.LocalServerPort; @LocalServerPort private int port;	Extract Literals to Constants
73	https://github.com/slackapi/java-slack-sdk/pull/1025	5	readability	2022-07-19 00:39:31	facilitate the understanding of http status codes in tests	assertThat(response.getStatus(), is(equalTo(200)));	        assertThat(response.getStatus(), is(equalTo(HttpStatus.OK_200)));	Clarify Numeric Constants
74	https://github.com/apache/pulsar/pull/8052	4	readability	2020-11-11 06:50:43	hard-coded Http values to constants	Assert.assertEquals(e.getStatusCode(), 412);	Assert.assertEquals(e.getStatusCode(), HttpStatus.PRECONDITION_FAILED_412);	Extract Literals to Constants
75	https://github.com/runelite/runelite/pull/2714	2	readability	2018-05-19 17:44:21	Finalize local vars and add KEY_PREFIX constant	configManager.unsetConfiguration(CONFIG_GROUP, "note_" + friend);	configManager.setConfiguration(CONFIG_GROUP, KEY_PREFIX + displayName, note);	Extract Literals to Constants
76	https://github.com/apache/dolphinscheduler/pull/12660	1	readability	2022-11-03 01:29:04	setPerm(Constants.AUTHORIZE_WRITABLE_PERM) in grantProjectbyCode()	 projectUser.setPerm(7);	            projectUser.setPerm(Constants.AUTHORIZE_WRITABLE_PERM);	Extract Literals to Constants
77	https://github.com/Pi4J/pi4j/pull/254	2	readability	2022-11-28 10:46:30	 I struggled quite a bit to understand what the parameter value `3` of the `gpioCfgInterfaces` call actually means. So in my first commit I m suggesting to dissolve the magic value `3` by using new constants that I m adding to `PiGpioConst`. I ve taken the constants from https://github.com/joan2937/pigpio/blob/master/pigpio.h. 	int rslt = PIGPIO.gpioCfgInterfaces(3);	            int rslt = PIGPIO.gpioCfgInterfaces(PI_IF_DISABLE_FIFO | PI_IF_DISABLE_SOCK);	Extract Literals to Constants
78	https://github.com/firebase/firebase-android-sdk/pull/4518	3	readability	2023-01-04 19:39:58	Inlining more of the setup makes it more readable	executorService.awaitTermination(100, TimeUnit.MILLISECONDS);	executorService.awaitTermination(AWAIT_TERMINATION_TIMEOUT_MS, TimeUnit.MILLISECONDS);	Extract Literals to Constants
79	https://github.com/apache/kafka/pull/17464	1	readability	2024-10-15 08:13:27	Replace hardcoded "member-1" strings with existing MEMBER_ID constant	 sharePartition.acknowledge("member-1", Collections.singletonList(	sharePartition.acknowledge(MEMBER_ID, Collections.singletonList(	Extract Literals to Constants
80	https://github.com/TeamNewPipe/NewPipe/pull/7562	9	readability	2021-12-23 22:54:29	Use constants for some Strings. Introduce constants for some Strings that indicate no data in Tab class	 this(-1, "<no-url>", "<no-name>");	this(-1, NO_URL, NO_NAME);	Extract Literals to Constants
81	https://github.com/quelea-projection/Quelea/pull/489	1	readability	2021-10-09 22:25:05	Replaced magic constant on CreateTimerPanel with a specific variable for readability	durationTextField.setText(td.getTimeToFinish().get(Calendar.HOUR) + ":" + (td.getTimeToFinish().get(Calendar.MINUTE) > 9 ? "" : "0") + td.getTimeToFinish().get(Calendar.MINUTE) + (td.getTimeToFinish().get(Calendar.AM_PM) == 0 ? "am" : "pm"));	durationTextField.setText(td.getTimeToFinish().get(Calendar.HOUR) + ":" + (td.getTimeToFinish().get(Calendar.MINUTE) > 9 ? "" : "0") + td.getTimeToFinish().get(Calendar.MINUTE) + (td.getTimeToFinish().get(Calendar.AM_PM) == Calendar.AM ? "am" : "pm"));	Extract Literals to Constants
82	https://github.com/apache/iotdb/pull/275	1	readability	2019-07-19 13:15:00	replace two methods with constant value for readability	.get(tsFileResource.getFile().getPath(), tsFileResource.isClosed());	.get(tsFileResource.getFile().getPath(), true);	Extract Literals to Constants
83	https://github.com/hyperledger/besu/pull/3667	1	readability	2022-04-01 01:55:23	 I think the constant name could easier to read	if (accumulatedTime > 10 * 1000L) {	    if (accumulatedTime > TEN_SECONDS) {	Extract Literals to Constants
84	https://github.com/cgeo/cgeo/pull/7431	4	readable	2019-03-30 22:12:31	use assertj more readable (left to right)	Assert.assertTrue(connector.canHandle("TR12"));	assertThat(connector.canHandle("TR12")).isTrue();	Clarify Test Intent
85	https://github.com/jenkinsci/plugin-installation-manager-tool/pull/134	7	readability	2020-07-18 07:21:41	Improve the readability of tests.	assertEquals(pluginDir, cfg.getPluginDir());         assertEquals(jenkinsWar.toString(), cfg.getJenkinsWar());         assertEquals(1, cfg.getPlugins().size());         assertEquals(displayUrlPlugin.toString(), cfg.getPlugins().get(0).toString());	assertThat(cfg.getPluginDir()).isEqualTo(pluginDir);         assertThat(cfg.getJenkinsWar()).isEqualTo(jenkinsWar.toString());         assertThat(cfg.getPlugins()).containsExactly(displayUrlPlugin);	Clarify Test Intent
86	https://github.com/jenkinsci/plugin-installation-manager-tool/pull/124	1	readability	2020-07-09 18:49:34	Don't mock Files.exists	mockStatic(Files.class);          when(Files.exists(any(Path.class))).thenReturn(false);         assertEquals(false, pluginList.fileExists(pluginFile));	File notExistingFile = new File("/file/that/does/not/exist.yaml");         assertEquals(false, pluginList.fileExists(notExistingFile));	Clarify Test Intent
87	https://github.com/jenkinsci/subversion-plugin/pull/213	12	readability	2018-04-20 08:11:01	simplified JUnit expressions I could start by improving some unit tests. 	assertTrue(r == SVNRevision.HEAD);	 assertSame(r, SVNRevision.HEAD);	Clarify Test Intent
88	https://github.com/openmrs/openmrs-module-fhir2/pull/123	7	readability	2020-03-23 15:45:26	Converted test assertion methods to assertThat() to improve code readability	assertEquals(omrsLocation.getAddress3(), ADDRESS_3);	import static org.assertj.core.api.Assertions.assertThat; assertThat(omrsLocation.getAddress3(), equalTo(ADDRESS_3));	Clarify Test Intent
89	https://github.com/opensearch-project/OpenSearch/pull/2503	1	readability	2022-03-19 08:22:04	Use Hamcrest matchers and assertThat() in ReindexRenamedSettingTests to improve readability. Reason: The order of the assertEquals() arguments in ReindexRenamedSettingTests class is reversed.	 assertTrue(	import static org.assertj.core.api.Assertions.assertThat; assertThat(	Clarify Test Intent
90	https://github.com/gchq/Gaffer/pull/3014	9	readability	2023-11-13 17:33:49	Improve assertions readability with assertJ	assertEquals(Iterable.class, outputClass);	assertThat(outputClass).isEqualTo(Iterable.class);	Clarify Test Intent
91	https://github.com/projectnessie/nessie/pull/1271	18	readability	2021-05-21 15:58:17	Introduce AssertJ for better test code readability when it comes to testing as it's very expressive and makes the code easy to read. 	assertEquals("Ref not found",         assertThrows(NessieNotFoundException.class,             () -> paginator.generateStream("ref", OptionalInt.empty())).getMessage());	import static org.assertj.core.api.Assertions.assertThat;     assertThatThrownBy(() -> paginator.generateStream("ref", OptionalInt.empty()))         .isInstanceOf(NessieNotFoundException.class)         .hasMessage("Ref not found");	Clarify Test Intent
92	https://github.com/apache/pulsar/pull/4799	134	readability	2019-07-25 16:14:03	Usage of appropriate assert statements	 assertEquals(cache1.insert(EntryImpl.create(1, 1, new byte[4])), true);	assertTrue(cache1.insert(EntryImpl.create(1, 1, new byte[4])));	Clarify Test Intent
93	https://github.com/awslabs/aws-java-nio-spi-for-s3/pull/251	6	readability	2023-11-02 18:52:53	Replace assertTrue(x instanceof b) with assertThat().isInstanceOf	assertTrue(basicFileAttributes instanceof S3BasicFileAttributes);	import static org.assertj.core.api.Assertions.assertThat; assertThat(basicFileAttributes).isInstanceOf(S3BasicFileAttributes.class);	Clarify Test Intent
94	https://github.com/jenkinsci/jenkins/pull/6060	48	readability	2021-12-18 19:04:33	Replace old-style JTH assertions with newer methods for improved readability.	 b = j.assertBuildStatus(Result.FAILURE, p.scheduleBuild2(0).get());	 b = j.buildAndAssertStatus(Result.FAILURE, p);	Replace Generic with Specialized API
95	https://github.com/apache/dubbo/pull/5996	1	readability	2021-03-15 00:23:45	use Collections.singletonList instead of Arrays.asList	import static java.util.Arrays.asList;  return protocols(asList(protocolConfig));	import static java.util.Collections.singletonList; return protocols(singletonList(protocolConfig));	Replace Generic with Specialized API
96	https://github.com/iluwatar/java-design-patterns/pull/589	1	\N	2017-06-14 17:19:44	Refactored the Functional Interface to the Specialized Primitive Functional Interface	static List<Object[]> prepareParameters(final BiFunction<Integer, Integer, Integer> resultCalc) {	static List<Object[]> prepareParameters(final IntBinaryOperator resultCalc) {	Replace Generic with Specialized API
98	https://github.com/jenkinsci/jenkins/pull/4845	12	readability	2020-07-17 14:14:47	Arrays.asList` to `Collections.singletonList	args = Arrays.asList("help"); // default to help	            args = Collections.singletonList("help"); // default to help	Replace Generic with Specialized API
99	https://github.com/jenkinsci/jenkins/pull/4846	18	readability	2020-07-17 14:15:16	Arrays.asList to Collections.singletonList	wr.setRequestParameters(Arrays.asList(new NameValuePair("newName", "bar")));	        wr.setRequestParameters(Collections.singletonList(new NameValuePair("newName", "bar")));	Replace Generic with Specialized API
100	https://github.com/grpc/grpc-java/pull/10641	1	readability	2023-11-02 17:06:40	code readability refactoring	Collection<ClassInfo> classInfos = ClassPath.from(loader).getTopLevelClassesRecursive("io.grpc");	import com.google.common.collect.ImmutableSet; ImmutableSet<ClassInfo> classInfos = ClassPath.from(loader).getTopLevelClassesRecursive("io.grpc");	Replace Generic with Specialized API
101	https://github.com/apache/hudi/pull/1575	26	readability	2020-04-30 16:19:40	Reorder HoodieTimeline#compareTimestamp arguments for better readability reads nicely as (instantTime1, GREATER_OR_EQUAL, instantTime2) etc	 if (sourceLatestCommit != null         && HoodieTimeline.compareTimestamps(targetLatestCommit, sourceLatestCommit, HoodieTimeline.GREATER)) {       return getString(target, targetTimeline, source, sourceCount, targetCount, sourceLatestCommit); }	 if (sourceLatestCommit != null         && HoodieTimeline.compareTimestamps(targetLatestCommit, HoodieTimeline.GREATER_THAN, sourceLatestCommit)) {       return getString(target, targetTimeline, source, sourceCount, targetCount, sourceLatestCommit); }	Replace Generic with Specialized API
102	https://github.com/apache/dubbo/pull/9361	1	readability	2021-12-16 08:14:09	Improve the readability of the getOrder method `Ordered.LOWEST_PRECEDENCE + 1` is equal to `Ordered.HIGHEST_PRECEDENCE`, using `Ordered.HIGHEST_PRECEDENCE` is more readable.	return Ordered.LOWEST_PRECEDENCE + 1;	        return Ordered.HIGHEST_PRECEDENCE;	Clarify Numeric Constants
103	https://github.com/HubSpot/jinjava/pull/285	2	\N	2019-05-03 12:34:00	Rearrange for readability	builder.append(TokenScannerSymbols.TOKEN_EXPR_START_CHAR).append(TokenScannerSymbols.TOKEN_TAG_CHAR).append(" ")         .append(getEndName())         .append(" ").append(TokenScannerSymbols.TOKEN_TAG_CHAR).append(TokenScannerSymbols.TOKEN_EXPR_END_CHAR);	String endTag = String.format(         "%s%s %s %s%s",         TokenScannerSymbols.TOKEN_EXPR_START_CHAR,         TokenScannerSymbols.TOKEN_TAG_CHAR,         getEndName(),         TokenScannerSymbols.TOKEN_TAG_CHAR,         TokenScannerSymbols.TOKEN_EXPR_END_CHAR     );     builder.append(endTag);	Extract Variable
104	https://github.com/apache/accumulo/pull/2250	1	easier to read	2021-08-31 12:04:00	Split up some single lines of code to make it easier to read	var sjob =             executors.get(job.getExecutor()).submit(myId, job, compactable, completionCallback);	CompactionExecutor executor = executors.get(job.getExecutor());         var submittedJob = executor.submit(myId, job, compactable, completionCallback);	Extract Variable
